source_key,source_name,part,division,subdivision,section,section_title,content
ca_gl_5,"Guidelines Relating to the Obligations of Company Secretary as a Reporting Institution Under the Anti-Money Laundering, Anti-Terrorism Financing and Proceeds of Unlawful Activities Act 2001 (AMLA)",,,,Page 1,,"GUIDELINES RELATING TO THE
OBLIGATIONS OF COMPANY SECRETARY
AS A REPORTING INSTITUTION UNDER
THE ANTI-MONEY LAUNDERING, ANTITERRORISM FINANCING AND PROCEEDS
OF UNLAWFUL ACTIVITIES ACT 2001
(AMLA)

- This page is intentionally left blank -
2

TABLE OF CONTENT
1. BACKGROUND 5
2. OBJECTIVE / 9
3. LEGAL PROVISIONS 9
4. APPLICABILITY 9
5. EFFECTIVE DATE 10
6. DEFINITION 11
7. GENERAL PRINCIPLES AND POLICIES 20
8. APPLICATION OF RISK-BASED APPROACH 20
9. AML/CFT INTERNAL COMPLIANCE PROGRAMME AND 23
OBLIGATIONS OF THE BOARD OF DIRECTORS, SENIOR
MANAGEMENT AND COMPLIANCE OFFICER
9.1. Policies, Procedures and Controls 23
9.2. Board 23
9.3. Senior Management 25
9.4. Compliance Management Arrangements 27
9.5. Employee Screening Procedures 30
9.6. Employee Training And Awareness Programmes 31
9.7. Independent Audit Function 33
9.8. Application for Small-sized Secretarial Firm 35
10. COMPANY SECRETARY'S DUTIES AS RI
A. Know Your Clients (KYC) & Customer Due Diligence 37
(CDD)
B. Sanction Screening 44
C. Risk Profiling 47
D. Enhanced Customer Due Diligence (Enhanced CDD) 50
E. Suspicious Transaction Report (STR) 52
F. Record Keeping 57
G. On-Going Due Diligence (ODD) 58
11. OTHER MATTERS RELATING TO CDD
A. Delayed Verification 60
B. Non Face-To-Face Business Relationship 61
C. Failure To Satisfactorily Complete CDD 62
D. CDD And Tipping-Off 62
12. NEW SERVICES AND BUSINESS PRACTICES 63
13. POLITICALLY EXPOSED PERSON 63
14. RELIANCE ON THIRD PARTIES 66
15. MANAGEMENT INFORMATION SYSTEM 68
16. OTHER REPORTING OBLIGATION 68
3

[TABLE]
PART A - INTRODUCTION | 
PART B - AML/CFT REQUIREMENTS | 
 | PART C - GLOSSARY, TEMPLATES AND FORMS | | 
 | PART D - GUIDANCE | | 
 | PART E - RED FLAGS | | 
[/TABLE]

- This page is intentionally left blank -
4

PART A
INTRODUCTION
1. BACKGROUND
1.1. Money laundering is a process of converting cash, funds or property
derived from criminal activities to give it a legitimate appearance. It
is a process to clean 'dirty' money in order to disguise its cri"
ca_gl_5,"Guidelines Relating to the Obligations of Company Secretary as a Reporting Institution Under the Anti-Money Laundering, Anti-Terrorism Financing and Proceeds of Unlawful Activities Act 2001 (AMLA)",,,,Page 2,,"minal
origin.
1.2. Terrorism financing is the act of providing financial support to
terrorists or terrorist organisations to enable them to carry out
terrorist acts or to benefit any terrorist or terrorist organisation. While
funds may come from criminal activities, they may also be derived
from legitimate sources, for example, through salaries, revenue from
legitimate business or donations including through non-profit
organisations.
1.3. Proliferation financing is the act of providing funds or financial services
which are used, in whole or in part, for the manufacture, acquisition,
possession, development, export, trans-shipment, brokering,
transport, transfer, stockpiling or use of nuclear, chemical or biological
weapons and their means of delivery and related materials (including
both technologies and dual use of goods used for non-legitimate
purposes), in contravention of national law or, where applicable,
international obligations.
1.4. In Malaysia like many other countries, money laundering, terrorism
financing and proliferation financing poses a significant challenge to
the financial system and the overall business sector.
5

1.5. Malaysia has taken steps to combat money laundering and enhance
its anti-money laundering (AML), anti-terrorism financing and antiproliferation financing regime, aligning with international standards
and best practices.
The National Coordination Committee to Counter Money Laundering
1.6. The National Coordination Committee to Counter Money Laundering
(NCC) is a high-level government body in Malaysia responsible for
coordinating and overseeing efforts to combat money laundering,
terrorism financing, and proliferation financing.
1.7. It comprises various government agencies, regulatory bodies, and
stakeholders involved in AML, counter-financing of terrorism (CFT)
and counter-financing of proliferation efforts.
1.8. NCC facilitates policy development, coordinates the National Money
Laundering, Terrorism Financing, Proliferation Financi"
ca_gl_5,"Guidelines Relating to the Obligations of Company Secretary as a Reporting Institution Under the Anti-Money Laundering, Anti-Terrorism Financing and Proceeds of Unlawful Activities Act 2001 (AMLA)",,,,Page 3,,"ng or other
thematic risk assessments initiatives, formulates strategic planning
based on National Risk Assessment (NRA) findings, fosters
cooperation among ministries, law enforcement agencies, regulatory
bodies, and reporting institutions, and oversees capacity building
initiatives.
1.9. The NCC collaborates with international organizations like the
Financial Action Task Force (FATF) to align Malaysia's AML/CFT efforts
with global standards. It also monitors and evaluates the
effectiveness of AML/CFT measures, recommends changes to existing
laws, and publishes reports on threats, risks, and mitigation efforts.
6

The Companies Commission of Malaysia and Its Role as Supervisory Authority
1.10. The Companies Commission of Malaysia (SSM) is a member of NCC
and responsible for regulating and overseeing companies and
corporate entities.
1.11. SSM plays a crucial role in policy formulation, risk assessment,
information sharing, capacity building, regulatory oversight, reporting
and compliance, cooperation with other NCC members, and
international cooperation.
1.12. SSM contributes to the NRA by providing input and data on corporate
entities' risk of involvement in money laundering or terrorism
financing activities. It also works with other NCC members to
investigate and prosecute cases.
1.13. Being a member of NCC and a supervisory authority under the AntiMoney Laundering, Anti-Terrorism Financing and Proceeds of Unlawful
Activities Act 2001 (AMLA), SSM is obliged to monitor and supervise
company secretaries which are Reporting Institutions (RIs) under the
AMLA.
Obligations of Company Secretary Relating to AML/CFT efforts
1.14. Company secretaries have obligations as RIs under Part IV of the
AMLA.
1.15. Company secretaries are required to comply with Bank Negara
Malaysia's (BNM) Anti-Money Laundering, Countering Financing of
Terrorism and Targeted Financial Sanctions for Designated NonFinancial Businesses and Professions (DNFBPs) & Non-Bank Financial
Institutions (NBFIs"
ca_gl_5,"Guidelines Relating to the Obligations of Company Secretary as a Reporting Institution Under the Anti-Money Laundering, Anti-Terrorism Financing and Proceeds of Unlawful Activities Act 2001 (AMLA)",,,,Page 4,,") (AML/CFT and TFS for DNFBPs and NBFIs) policy
document (BNM Policy Document).
7

1.16. The reporting obligations under Part IV of the AMLA are expanded to
be applicable not only on individuals but also at the firm level, when
lawyers, accountants and company secretaries being such reporting
institutions carry out the gazetted activities. This means, secretarial
services firms are also required to report and comply with the antimoney laundering regulations when they are involved in such
activities.
1.17. As clearly stated under the BNM Policy Document, RIs are required to
take necessary steps to prevent money laundering and terrorism
financing by having a system in place including ensuring compliance
with laws, cooperation with law enforcement agencies and
establishing internal controls that are consistent with the principles
set out under the AMLA.
1.18. A company secretary must be able to appreciate his obligations under
the Companies Act 2016 (CA2016) and the AMLA to ensure that he
fully understands the requirements under these two distinct sets of
regulations.
1.19. While the CA2016 primarily deals with governance and administration
of a company, the AMLA focuses on anti-money laundering and
counter-terrorism financing measures such as Know Your Customer
(KYC), Due Diligence (DD) and continuous obligations. Company
secretaries must navigate both sets of requirements to ensure that
the company operates legally and ethically and at the same time
complying with regulatory standards expected under the AMLA.
8

2. OBJECTIVE
2.1. These guidelines are intended to:
(a) set out the requirements and obligations imposed on company
secretaries under the AMLA in preventing and combating money
laundering and terrorism financing; and
(b) assist company secretaries in understanding the roles and
responsibilities as RIs as set out in the BNM's Policy Document
in implementing a comprehensive risk-based approach in
managing ML/TF risks.
3. LEGAL PROVISIONS
3.1. These guidelines a"
ca_gl_5,"Guidelines Relating to the Obligations of Company Secretary as a Reporting Institution Under the Anti-Money Laundering, Anti-Terrorism Financing and Proceeds of Unlawful Activities Act 2001 (AMLA)",,,,Page 5,,"re issued pursuant to SSM's function as supervisory
authority under subsection 21(1) of the Anti-Money Laundering, AntiTerrorism Financing and Proceeds of Unlawful Activities Act 2001
(AMLA).
4. APPLICABILITY
4.1. These guidelines are applicable to all company secretaries, who are
whether in person or through a firm or company prepares or carries
out the following activities -
(a) act as a formation agent of legal entities;
(b) act as or arrange for another person to act as a director or
secretary of a company, a partner of a partnership, or a similar
position in relation to other legal entities;
(c) provide a registered office, business address or accommodation,
correspondence or administrative address for a company, a
partnership, or any other legal entities or arrangement;
9

(d) act as or arrange for another person to act as a trustee of an
express trust; or
(e) act as or arrange for another person to act as a nominee
shareholder for another person.
4.2. These guidelines are made in addition to and not in derogation of any
other guidelines issued by the SSM or any requirements as provided
under the company laws and the AMLA.
4.3. A company secretary is required to comply with these Guidelines and
the BNM Policy Document issued by BNM. Where there are differing
requirements between the said guidelines, the more stringent
requirements shall apply.
4.4. Non-compliance with any of the provisions in these Guidelines will
subject the company secretary to actions under the AMLA, CA2016 or
any other relevant provisions under the laws of which these Guidelines
are subject to. Enforcement actions can be taken against the company
secretary including its directors, officers, representatives, employees
for any non-compliance with any requirements in these Guidelines.
4.5. Where the company secretary is unable to put in place the necessary
mitigating measures as required under these guidelines or the BNM
Policy Document, the company secretary is required to apply
appropriate"
ca_gl_5,"Guidelines Relating to the Obligations of Company Secretary as a Reporting Institution Under the Anti-Money Laundering, Anti-Terrorism Financing and Proceeds of Unlawful Activities Act 2001 (AMLA)",,,,Page 6,,"additional measures to mitigate the money laundering and
terrorism financing (ML/TF) risks, and keep the necessary documents
in relation to the additional measures implemented to manage the
ML/TF risks arising from the identified gaps.
5. EFFECTIVE DATE
5.1. These guidelines shall have effect on immediate effect and remain
effective and applicable unless amended or revoked.
10

6. DEFINITION
6.1. Unless otherwise defined, all words used in these Guidelines shall
have the following and the same meaning as defined in the BNM Policy
Document and other Acts administered by SSM.
11

[TABLE]
""accurate"" | Refers to information that has been verified for accuracy.
""beneficial owner"" | In the context of legal person, beneficial owner refers to the
natural person(s) who ultimately owns or controls a customer
and/or the natural person on whose behalf a transaction is
being conducted. It also includes those natural persons who
exercise ultimate effective control over a legal person.
Reference to ""ultimately owns or control"" or ""ultimate
effective control"" refers to situations in which ownership or
control is exercised through a chain of ownership or by means
of control other than direct control.
""beneficiary"" | Depending on the context:
In trust law, a beneficiary refers to the person or persons who
are entitled to the benefit of any trust arrangement. A
beneficiary can be a natural or legal person or arrangement.
All trusts (other than charitable or statutory permitted noncharitable trusts) are required to have ascertainable
beneficiaries. While trusts must always have some ultimately
ascertainable beneficiary, trusts may have no defined existing
beneficiaries but only objects of a power until some person
becomes entitled as beneficiary to income or capital on the
expiry of a defined period, known as the accumulation period.
The period is normally co-extensive with the trust perpetuity
period which is usually referred to in the trust deed as the
trust period.
In clubs, societi"
ca_gl_5,"Guidelines Relating to the Obligations of Company Secretary as a Reporting Institution Under the Anti-Money Laundering, Anti-Terrorism Financing and Proceeds of Unlawful Activities Act 2001 (AMLA)",,,,Page 7,,"es and charities, refers to the natural
person(s), or groups of natural persons who receive
[/TABLE]

12

[TABLE]
 | charitable, humanitarian or other types of services of the
clubs, societies and charities.
""board of a
secretarial firm"" | In relation to a company, refers to:
(a) directors of the company who number not less than the
required quorum acting as a board of directors; or
(b) if the company has only one director, that director.
In relation to:
(a) a sole proprietorship, refers to the sole proprietor; or
(b) a partnership, including limited liability partnership,
refers to the senior or equity partners.
""close associate of
PEP"" | Refers to any individual closely connected to a politically
exposed person (PEP), either socially or professionally. A
close associate in this context includes:
(a) extended family members, such as relatives (biological
or non-biological relationship);
(b) financially-dependent individuals (e.g. persons salaried
by the PEP such as drivers, bodyguards, secretaries);
(c) business partners or associates of the PEP;
(d) prominent members of the same organisation as the
PEP;
(e) individuals working closely with the PEP (e.g. work
colleagues or providing professional services); or
(f) close friends.
""company
secretary"" | Refers to a person who is issued with a practising certificate
under section 241 of the CA 2016. For the purpose of these
Guidelines, company secretary includes any company
secretary practising through a firm or a company.
[/TABLE]

13

[TABLE]
""competent
authority"" | Refers to a person appointed by the Minister of Finance by
order published in the Gazette, pursuant to section 7(1) of the
AMLA. As of the date of issuance of these guidelines, this
refers to Bank Negara Malaysia (BNM).
""customer"" | Refers to a person for whom the company
secretary/secretarial firm undertakes or intends to undertake
business transaction. The term also refers to a client.
""customer due
diligence (CDD)"" | Refers to any measure undertaken pur"
ca_gl_5,"Guidelines Relating to the Obligations of Company Secretary as a Reporting Institution Under the Anti-Money Laundering, Anti-Terrorism Financing and Proceeds of Unlawful Activities Act 2001 (AMLA)",,,,Page 8,,"suant to section 16 of
the AMLA.
""director"" | Refers to any person who occupies the position of director,
however styled, of a body corporate and includes a person in
accordance with whose directions or instructions the majority
of directors or officers are accustomed to act and an alternate
or substitute director.
In relation to:
(a) a sole proprietorship, refers to the sole proprietor; or
(b) a partnership, including limited liability partnership,
refers to the senior or equity partners.
""family members
of PEP"" | Refers to individuals who are related to a PEP either directly
(consanguinity) or through marriage. A family member in this
context includes:
(a) parent;
(b) sibling;
(c) spouse;
(d) child; or
(e) spouse's parent;
for both biological or non-biological relationships.
[/TABLE]

14

[TABLE]
""higher risk"" | Refers to circumstances where the company secretaries
assesses the ML/TF risks as higher, taking into consideration,
and not limited to the following factors:
(a) Customer risk factors:
• the business relationship is conducted in unusual
circumstances (e.g. significant unexplained
geographic distance between the company secretary
and the customer);
• non-resident customers;
• legal persons or arrangements that are personal
asset holding vehicles;
• companies that have nominee shareholders or shares
in bearer form;
• businesses that are cash-intensive;
• the ownership structure of the company appears
unusual or excessively complex given the nature of
the company's business;
• high net worth individuals;
• persons from locations known for their high rates of
crime (e.g. drug producing, trafficking, smuggling);
• circumstances, businesses or activities identified by
the FATF as having higher ML/TF risks;
• legal arrangements that are complex (e.g. nominee
relationships or layering with legal persons); and
• persons who match the red flag criteria of the
company secretaries.
(b) Country or geographic risk factors:
• countries identified by credible sources, su"
ca_gl_5,"Guidelines Relating to the Obligations of Company Secretary as a Reporting Institution Under the Anti-Money Laundering, Anti-Terrorism Financing and Proceeds of Unlawful Activities Act 2001 (AMLA)",,,,Page 9,,"ch as
mutual evaluation or published follow-up reports, as
having inadequate AML/CFT systems;
[/TABLE]

15

[TABLE]
 | • countries subject to sanctions, embargos or similar
measures issued by, for example, the United Nations;
• countries identified by the FATF, other FATF-style
regional bodies or other international bodies as
having higher ML/TF risks;
• countries identified by credible sources as having
significant levels of corruption or other criminal
activities; and
• countries or geographic areas identified by credible
sources as providing funding or support for terrorist
activities, or that have designated terrorist
organisations operating within their country.
(c) Product, service, transaction or delivery channel risk
factors:
• anonymous transactions (which may include cash);
• non face-to-face business relationships or
transactions;
• payment received from multiple persons and/or
countries that do not match the person's nature of
business and risk profile;
• payment received from unknown or unrelated third
parties; and
• nominee services.
""higher risk
countries"" | Refers to countries that are called by the FATF or the
Government of Malaysia that pose a risk to the international
financial system.
""international
organisations"" | Refers to entities established by formal political agreements
between their member States that have the status of
international treaties; their existence is recognised by law in
their member countries; and they are not treated as
residential institutional units of the countries in which they are
[/TABLE]

16

[TABLE]
 | located. Examples of international organisations include the
following:
(a) United Nations and its affiliate international
organisations;
(b) regional international organisations such as the
Association of Southeast Asian Nations, the Council of
Europe, institutions of the European Union, the
Organisation for Security and Co-operation in Europe
and the Organization of American States;
(c) military international organis"
ca_gl_5,"Guidelines Relating to the Obligations of Company Secretary as a Reporting Institution Under the Anti-Money Laundering, Anti-Terrorism Financing and Proceeds of Unlawful Activities Act 2001 (AMLA)",,,,Page 10,,"ations such as the North
Atlantic Treaty Organization; and
(d) economic organisations such as the World Trade
Organization
""legal
arrangement"" | Refers to express trusts or other similar legal arrangements.
""legal person"" | Refers to any entity other than a natural person that can
establish a permanent customer relationship with a company
secretary or otherwise own property. This includes
companies, bodies corporate, government-linked companies
(GLCs), foundations, partnerships, or associations and other
similar entities.
GLC refers to an entity where the government is the majority
shareholder or single largest shareholder and/or has the
ability to exercise and influence major decisions such as
appointment of board members and senior management.
""mobile channel"" | Refers to conducting transactions through any electronic
device using a mobile phone application provided by the
company secretaries.
""online channel"" | Refers to conducting transactions through any electronic
device other than transactions conducted via the mobile
channel.
[/TABLE]

17

[TABLE]
""person"" | Includes a body of persons, corporate or unincorporate.
""person
conducting the
transaction"" | Refers to any natural person conducting the transaction or
purporting to act on behalf of the customer, such as the
person depositing into another customer's account or person
undertaking a transaction on behalf of another person.
""politically
exposed persons
(PEPs)"" | Refers to:
(a) foreign PEPs - individuals who are or who have been
entrusted with prominent public functions by a foreign
country. For example, Heads of State or Government,
senior politicians, senior government, judicial or military
officials, senior executives of state owned corporations
and important political party officials;
(b) domestic PEPs - individuals who are or have been
entrusted domestically with prominent public functions.
For example, Heads of State or Government, senior
politicians, senior government (includes federal, state
and lo"
