source_key,source_name,part,division,subdivision,section,section_title,content
ca_faq_amla,FAQs ON GUIDELINES RELATING TO THE OBLIGATIONS OF COMPANY SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,,,SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,Are all activities carried out by company secretaries subject to Part IV of the AMLA 2001?,"Q: Are all activities carried out by company secretaries subject to Part IV of the AMLA 2001?

A: Part IV of the AMLA is applicable to those carrying on Gazetted Activities as published in outlined under paragraph 4.. of SSM's guidelines, i.e. all company secretaries who are whether in person or through a firm or company prepares or carries out the following activities - (a) act as a formation agent of legal entities; (b) act as or arrange for another person to act as a director or secretary of a company, a partner of a partnership, or a similar position in relation to other legal entities; (c) provide a registered office, business address or accommodation, correspondence or administrative address for a company, a partnership, or any other legal entities or arrangement; (d) act as or arrange for another person to act as a trustee of an express trust; or (e) act as or arrange for another person to act as a nominee shareholder for another person."
ca_faq_amla,FAQs ON GUIDELINES RELATING TO THE OBLIGATIONS OF COMPANY SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,,,SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,Are company secretaries required to submit their AML/CFT assessment information to Bank Negara Malaysia and SSM?,"Q: Are company secretaries required to submit their AML/CFT assessment information to Bank Negara Malaysia and SSM?

A: Company secretaries are generally not required to submit the AML/CFT risk assessment information to Bank Negara Malaysia and SSM. However, such report may be required to be submitted to Bank Negara Malaysia or SSM during supervisory visits or as and when required as part of supervisory or risk assessment."
ca_faq_amla,FAQs ON GUIDELINES RELATING TO THE OBLIGATIONS OF COMPANY SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,,,SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,What is the expectation for company secretaries in conducting their institutional risk assessment (IRA)? Can the IRA be ,"Q: What is the expectation for company secretaries in conducting their institutional risk assessment (IRA)? Can the IRA be thematic and how frequent must it be conducted?

A: Paragraph 8 of the SSM's guidelines require company secretaries to identify, assess and understand their ML/TF risk in relation to the following parameters: (i) customers; (ii) countries or geographical areas; (iii) products, services, transactions or delivery channels; and (iv) other relevant risk factors. Company secretaries' first IRA must be comprehensive, covering all the abovementioned parameters i.e. customers, countries/geographical areas and products/ services/ transactions and delivery channel, at minimum. Company secretaries may choose to update the IRA on a thematic basis."
ca_faq_amla,FAQs ON GUIDELINES RELATING TO THE OBLIGATIONS OF COMPANY SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,Company secretaries may consider to set the frequency of the IRA on a specific period,,,Company secretaries may consider to set the frequency of the IRA on a specific period,,e.g. every 1 to 2 years or where circumstances have changed that may warrant a
ca_faq_amla,FAQs ON GUIDELINES RELATING TO THE OBLIGATIONS OF COMPANY SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,Company secretaries may consider to set the frequency of the IRA on a specific period,,,Company secretaries may consider to set the frequency of the IRA on a specific period,,"refresh of the IRA, e.g. material changes in risk profile, significant internal audit"
ca_faq_amla,FAQs ON GUIDELINES RELATING TO THE OBLIGATIONS OF COMPANY SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,Company secretaries may consider to set the frequency of the IRA on a specific period,,,Company secretaries may consider to set the frequency of the IRA on a specific period,,"finding, changes in business direction, new typologies suggested by authorities or the"
ca_faq_amla,FAQs ON GUIDELINES RELATING TO THE OBLIGATIONS OF COMPANY SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,Company secretaries may consider to set the frequency of the IRA on a specific period,,,Company secretaries may consider to set the frequency of the IRA on a specific period,,"Financial Action Task Force (FATF), or when embarking in new technologies, etc."
ca_faq_amla,FAQs ON GUIDELINES RELATING TO THE OBLIGATIONS OF COMPANY SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,Company secretaries may consider to set the frequency of the IRA on a specific period,,,Company secretaries may consider to set the frequency of the IRA on a specific period,,Company secretaries may also refer to the guidance documents on risk-based approach
ca_faq_amla,FAQs ON GUIDELINES RELATING TO THE OBLIGATIONS OF COMPANY SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,Company secretaries may consider to set the frequency of the IRA on a specific period,,,Company secretaries may consider to set the frequency of the IRA on a specific period,,available in Appendix 7 of the SSM's guidelines and guidance issued by the BNM which
ca_faq_amla,FAQs ON GUIDELINES RELATING TO THE OBLIGATIONS OF COMPANY SECRETARY AS A REPORTING INSTITUTION UNDER THE AMLA,Company secretaries may consider to set the frequency of the IRA on a specific period,,,Company secretaries may consider to set the frequency of the IRA on a specific period,Are company secretaries required to assess the ML/TF risks based on all criteria specified in the SSM's guidelines?,"Q: Are company secretaries required to assess the ML/TF risks based on all criteria specified in the SSM's guidelines?

A: In profiling the customers, company secretaries are required to take appropriate steps to identify, assess and understand risks by considering the relevant factors. In cases where some of the criteria are irrelevant to the company secretary's business, those criteria may not be considered in profiling and assessing the risks of the customers."
